bag_count,condition_mean_mae,condition_median_mae,feature_group,fold_count,mean_mae,mean_rmse,model_level,model_setting_id,run_scope,selected_variants,split_name,target,weight_strength,worst_condition_mae
1,0.12518636786777063,0.11979160891693752,F4_state_log_age_scalar,1,0.09184040307093654,0.15916538230897417,R0_reference_hgb50,R0_reference_hgb50,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.0,0.2764345999580851
1,0.05392666527617392,0.04475224925416543,F4_state_log_age_scalar,5,0.030995424062215438,0.07218590001186348,R0_reference_hgb50,R0_reference_hgb50,primary,,condition_fold,capacity_Ah_k1,0.0,0.2588867309972366
1,0.08436802390070613,0.07367608976551171,F4_state_log_age_scalar,1,0.07006006630902376,0.10819020685237836,R0_reference_hgb50,R0_reference_hgb50,primary,,profile_holdout_fold,capacity_Ah_k1,0.0,0.17718560597321364
1,0.06929389733378725,0.05925269097387954,F4_state_log_age_scalar,2,0.03871997782735417,0.09228357738144016,R0_reference_hgb50,R0_reference_hgb50,primary,,temperature_holdout_fold,capacity_Ah_k1,0.0,0.2782085808786395
1,0.08441287861354206,0.07963764587076089,F4_state_log_age_scalar,3,0.06239438477866092,0.09793486716838541,R0_reference_hgb50,R0_reference_hgb50,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.0,0.3603624225203877
1,0.10113277130259181,0.08979647569805231,F4_state_log_age_scalar,1,0.08173421578436833,0.12616470780674297,R0_reference_hgb50,R0_reference_hgb50,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.0,0.193505570859936
1,0.044644919626207015,0.037842726786889436,F4_state_log_age_scalar,5,0.026415232316391646,0.06338160048814606,R0_reference_hgb50,R0_reference_hgb50,primary,,condition_fold,delta_capacity_Ah,0.0,0.18312179107343562
1,0.10915767923739267,0.10635580708256355,F4_state_log_age_scalar,1,0.10086052487805526,0.13749674052456434,R0_reference_hgb50,R0_reference_hgb50,primary,,profile_holdout_fold,delta_capacity_Ah,0.0,0.17749020768298213
1,0.04857476766234761,0.04784279126059907,F4_state_log_age_scalar,2,0.02841401828990739,0.0775029685431727,R0_reference_hgb50,R0_reference_hgb50,primary,,temperature_holdout_fold,delta_capacity_Ah,0.0,0.16868537789777535
1,0.07084470672683431,0.061544839778507214,F4_state_log_age_scalar,3,0.05918880560915315,0.0807328445305194,R0_reference_hgb50,R0_reference_hgb50,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.0,0.2315662886975436
1,0.12244211150469492,0.10792304693682522,F8_timestamp_weighted_stress,1,0.08814494356804406,0.14958573796285973,R0_reference_hgb50,R0_reference_hgb50,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.0,0.2539914861259202
1,0.05357260418838129,0.04404255391201638,F8_timestamp_weighted_stress,5,0.031447922865746145,0.07237443538058565,R0_reference_hgb50,R0_reference_hgb50,primary,,condition_fold,capacity_Ah_k1,0.0,0.2578082469271345
1,0.09760217173253728,0.07748000396147817,F8_timestamp_weighted_stress,1,0.07742961104185911,0.12253089131807185,R0_reference_hgb50,R0_reference_hgb50,primary,,profile_holdout_fold,capacity_Ah_k1,0.0,0.2409738886903882
1,0.06426764374153762,0.05214096446431114,F8_timestamp_weighted_stress,2,0.03714096089602312,0.08972053789283846,R0_reference_hgb50,R0_reference_hgb50,primary,,temperature_holdout_fold,capacity_Ah_k1,0.0,0.27110814311431214
1,0.17064715207936518,0.18123623277060777,F8_timestamp_weighted_stress,3,0.14981470228816207,0.19330418981753303,R0_reference_hgb50,R0_reference_hgb50,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.0,0.41067939456658337
1,0.10251578832333012,0.07764103216483734,F8_timestamp_weighted_stress,1,0.07625761784761585,0.12285078545765196,R0_reference_hgb50,R0_reference_hgb50,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.0,0.21193834940315578
1,0.04170028239886194,0.03619727019791498,F8_timestamp_weighted_stress,5,0.02515586447443129,0.06021333286176837,R0_reference_hgb50,R0_reference_hgb50,primary,,condition_fold,delta_capacity_Ah,0.0,0.1901932227892993
1,0.08269291452361342,0.07944786889520948,F8_timestamp_weighted_stress,1,0.06870435608861869,0.10384915778014162,R0_reference_hgb50,R0_reference_hgb50,primary,,profile_holdout_fold,delta_capacity_Ah,0.0,0.16448024851403886
1,0.048683704783932746,0.0424510880350391,F8_timestamp_weighted_stress,2,0.02968300814851517,0.07483299705840088,R0_reference_hgb50,R0_reference_hgb50,primary,,temperature_holdout_fold,delta_capacity_Ah,0.0,0.14762688345553496
1,0.12657196344726485,0.12765823494651266,F8_timestamp_weighted_stress,3,0.11611475211641394,0.13893885446750956,R0_reference_hgb50,R0_reference_hgb50,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.0,0.22343841235845485
1,0.11776605565695615,0.10673934651769615,F4_state_log_age_scalar,1,0.08806869279940882,0.1481517026243534,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.25,0.2633362032020224
1,0.05255000427720573,0.04362576649154319,F4_state_log_age_scalar,5,0.030984710515203028,0.07244884504632143,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,condition_fold,capacity_Ah_k1,0.25,0.23571054255703938
1,0.1027050051284683,0.08997121989683785,F4_state_log_age_scalar,1,0.0888186116515001,0.1310136184120954,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,profile_holdout_fold,capacity_Ah_k1,0.25,0.19829671938158314
1,0.07405411221584121,0.06228877775542447,F4_state_log_age_scalar,2,0.042015018077257896,0.09439081507781032,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,temperature_holdout_fold,capacity_Ah_k1,0.25,0.29498953160715924
1,0.08653781276527524,0.08147170101565698,F4_state_log_age_scalar,3,0.06421229829872378,0.0962710284673526,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.25,0.4000992260936285
1,0.08383260001442759,0.07360546702894238,F4_state_log_age_scalar,1,0.07121596993925919,0.11440940012624076,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.25,0.177468419009017
1,0.04525966375432716,0.03850327283710856,F4_state_log_age_scalar,5,0.026666271299056188,0.06398437537014133,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,condition_fold,delta_capacity_Ah,0.25,0.16942747438132066
1,0.11816798776394354,0.12343589258185705,F4_state_log_age_scalar,1,0.10943948025551123,0.1433956157035657,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,profile_holdout_fold,delta_capacity_Ah,0.25,0.19109714345932058
1,0.05206499294779347,0.04921092736679583,F4_state_log_age_scalar,2,0.02912957121195872,0.07842285512377759,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,temperature_holdout_fold,delta_capacity_Ah,0.25,0.16762750795292775
1,0.0755101794399515,0.0755438328381114,F4_state_log_age_scalar,3,0.06831231065839356,0.09314086707118709,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.25,0.23365754965958063
1,0.12924495949896378,0.10031567354603492,F8_timestamp_weighted_stress,1,0.09112177701907613,0.1509210863900575,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.25,0.27043683736616136
1,0.05309116973089125,0.04281836761395935,F8_timestamp_weighted_stress,5,0.031634299650738634,0.07239458231311484,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,condition_fold,capacity_Ah_k1,0.25,0.2547060528571698
1,0.10645765106825378,0.08195091810479355,F8_timestamp_weighted_stress,1,0.0865477953913368,0.13242212323666028,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,profile_holdout_fold,capacity_Ah_k1,0.25,0.24716431554794943
1,0.06918400161848663,0.05772355289840001,F8_timestamp_weighted_stress,2,0.03986982985603986,0.09167620083452985,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,temperature_holdout_fold,capacity_Ah_k1,0.25,0.2775347131156412
1,0.18949203160189934,0.20790063327778888,F8_timestamp_weighted_stress,3,0.1706361442951588,0.21745551891137935,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.25,0.44894922945409166
1,0.09622699035443096,0.07356392587328761,F8_timestamp_weighted_stress,1,0.07350007863473293,0.1152138528087819,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.25,0.20397831442143508
1,0.04190656271623352,0.03608567852341103,F8_timestamp_weighted_stress,5,0.025576921219940728,0.06036507662627113,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,condition_fold,delta_capacity_Ah,0.25,0.18604871378600416
1,0.09846477964259441,0.09067860167901645,F8_timestamp_weighted_stress,1,0.08026946934033649,0.12127942624713617,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,profile_holdout_fold,delta_capacity_Ah,0.25,0.202556568709747
1,0.048074705387027634,0.0452451490880022,F8_timestamp_weighted_stress,2,0.029152586738827917,0.07474324979442436,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,temperature_holdout_fold,delta_capacity_Ah,0.25,0.17064468620799306
1,0.13634260043159221,0.1324087660604686,F8_timestamp_weighted_stress,3,0.1264115596637154,0.14934972467538168,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p25,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.25,0.2354123898660245
1,0.12404111104446099,0.11239676285281906,F4_state_log_age_scalar,1,0.09127337765023259,0.15311570911741446,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.5,0.28016192032381626
1,0.053748049154908176,0.0446088264379305,F4_state_log_age_scalar,5,0.03240112327014337,0.07284343773417909,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,condition_fold,capacity_Ah_k1,0.5,0.24409126997833566
1,0.10956734414560987,0.0962103753200727,F4_state_log_age_scalar,1,0.09479872780554392,0.13782643033080927,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,profile_holdout_fold,capacity_Ah_k1,0.5,0.22558971989598414
1,0.0717949414244421,0.06238265259406203,F4_state_log_age_scalar,2,0.04083709278482337,0.09365697130035901,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,temperature_holdout_fold,capacity_Ah_k1,0.5,0.3015768588047309
1,0.08826069307389998,0.08297904163091092,F4_state_log_age_scalar,3,0.0676009054606348,0.09909122269479709,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.5,0.38537515843541365
1,0.08227091356829698,0.07835187701637764,F4_state_log_age_scalar,1,0.07207697055596723,0.11579716999645148,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.5,0.18224513854740357
1,0.04443319288160613,0.03848701520649837,F4_state_log_age_scalar,5,0.02669662962434295,0.06409791073403347,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,condition_fold,delta_capacity_Ah,0.5,0.17038115514492672
1,0.1135053166502396,0.10696680405710585,F4_state_log_age_scalar,1,0.1008073982423146,0.1430753040462124,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,profile_holdout_fold,delta_capacity_Ah,0.5,0.2005847383464152
1,0.049964108362323345,0.05070029419533838,F4_state_log_age_scalar,2,0.02939000800012152,0.0785328503808078,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,temperature_holdout_fold,delta_capacity_Ah,0.5,0.16432974733191966
1,0.07785544634642069,0.07826648621580222,F4_state_log_age_scalar,3,0.0702095948204846,0.09680817489300207,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.5,0.223308027055492
1,0.12850834192914093,0.10485163993630721,F8_timestamp_weighted_stress,1,0.09119976115366694,0.14978579313678494,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.5,0.26641494251133907
1,0.053294619756543815,0.04158301273726591,F8_timestamp_weighted_stress,5,0.032422877147524495,0.07201251062907502,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,condition_fold,capacity_Ah_k1,0.5,0.24868188579175934
1,0.1088477299543565,0.08690331678618607,F8_timestamp_weighted_stress,1,0.08631722379224432,0.13348191211243274,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,profile_holdout_fold,capacity_Ah_k1,0.5,0.26708100484904507
1,0.06902402553583768,0.05502100632710936,F8_timestamp_weighted_stress,2,0.04040879125195947,0.09183918054147809,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,temperature_holdout_fold,capacity_Ah_k1,0.5,0.26667666401566187
1,0.1934495724000851,0.20105559393161868,F8_timestamp_weighted_stress,3,0.17488644544672213,0.21838352208263834,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.5,0.4478759620258007
1,0.09106015023824486,0.06993831450242313,F8_timestamp_weighted_stress,1,0.07085380143914183,0.10707135155735617,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.5,0.19080667183110242
1,0.04280563893900496,0.03593921529783845,F8_timestamp_weighted_stress,5,0.025883605885001926,0.06164400805761313,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,condition_fold,delta_capacity_Ah,0.5,0.18209894752146172
1,0.106362166700976,0.08931270737224936,F8_timestamp_weighted_stress,1,0.08760227451486291,0.13215407614742222,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,profile_holdout_fold,delta_capacity_Ah,0.5,0.225059103549766
1,0.04649985191397493,0.04234645139361656,F8_timestamp_weighted_stress,2,0.028331190510441195,0.07401794017999468,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,temperature_holdout_fold,delta_capacity_Ah,0.5,0.1627008005577716
1,0.143350507964919,0.14167013317059002,F8_timestamp_weighted_stress,3,0.13602693589048756,0.1593852632358618,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.5,0.2605346153349842
1,0.1337057854664502,0.11868781953702967,F4_state_log_age_scalar,1,0.09647969397840608,0.16200947134067414,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.75,0.29202855015919266
1,0.054603519552136784,0.04616368106833564,F4_state_log_age_scalar,5,0.03376419079132539,0.07424491794607138,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,condition_fold,capacity_Ah_k1,0.75,0.21819485217702472
1,0.096467695183109,0.08819053179085301,F4_state_log_age_scalar,1,0.08465948362791872,0.12574748097416488,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,profile_holdout_fold,capacity_Ah_k1,0.75,0.19033225900386913
1,0.07022344095795695,0.061189590199219185,F4_state_log_age_scalar,2,0.04079367324030546,0.09375898177345596,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,temperature_holdout_fold,capacity_Ah_k1,0.75,0.2849332401428008
1,0.09107880451483939,0.08376848407680974,F4_state_log_age_scalar,3,0.06966809277874747,0.10273442005651817,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.75,0.402294858152822
1,0.08431802775505437,0.08020067123986127,F4_state_log_age_scalar,1,0.07211955796862068,0.11423693099267744,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.75,0.1933593323967979
1,0.0452037080785074,0.03960346171759618,F4_state_log_age_scalar,5,0.027221275201062108,0.06365978762180616,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,condition_fold,delta_capacity_Ah,0.75,0.17059273380643641
1,0.12910113055345526,0.12561014780474006,F4_state_log_age_scalar,1,0.11438183775504504,0.17043290871159883,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,profile_holdout_fold,delta_capacity_Ah,0.75,0.21129282158206655
1,0.05038756956794754,0.05087640895592352,F4_state_log_age_scalar,2,0.030778851138539703,0.07763863546076011,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,temperature_holdout_fold,delta_capacity_Ah,0.75,0.16754140588356212
1,0.08226851372987079,0.08631105704384286,F4_state_log_age_scalar,3,0.07400503824228465,0.09586892910120355,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.75,0.22272655013815723
1,0.127867652681194,0.10591082549889722,F8_timestamp_weighted_stress,1,0.0936552644570067,0.15002444659308634,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.75,0.26716190345722907
1,0.053089558806238904,0.043930773941573444,F8_timestamp_weighted_stress,5,0.032645789990109135,0.0706899551410223,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,condition_fold,capacity_Ah_k1,0.75,0.2402890430617429
1,0.10555206365052518,0.09512670209019664,F8_timestamp_weighted_stress,1,0.08900063089499108,0.1328428373595114,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,profile_holdout_fold,capacity_Ah_k1,0.75,0.23486883516203394
1,0.07046525606588633,0.05900918391654963,F8_timestamp_weighted_stress,2,0.04169060290165537,0.09286634014336158,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,temperature_holdout_fold,capacity_Ah_k1,0.75,0.24789987701336946
1,0.1778700117895123,0.18427259529110698,F8_timestamp_weighted_stress,3,0.157692758323542,0.19846381379741207,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.75,0.40001527644139856
1,0.09633032620035265,0.07800938401166946,F8_timestamp_weighted_stress,1,0.07258118008298803,0.11236811947090755,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.75,0.21158838716969872
1,0.04173730079571132,0.03712769091324762,F8_timestamp_weighted_stress,5,0.02607130153084285,0.06154955062176463,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,condition_fold,delta_capacity_Ah,0.75,0.17793278559233042
1,0.11252521856229188,0.09757165812324889,F8_timestamp_weighted_stress,1,0.09542304234611695,0.13592805240296382,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,profile_holdout_fold,delta_capacity_Ah,0.75,0.22879652437836015
1,0.044014551771157436,0.04000301701231639,F8_timestamp_weighted_stress,2,0.027533242341105477,0.07197459007376988,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,temperature_holdout_fold,delta_capacity_Ah,0.75,0.1721364611136883
1,0.12039779068073177,0.11527456625589004,F8_timestamp_weighted_stress,3,0.10896960442933439,0.1312125735212199,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.75,0.23311083693107507
1,0.13349467183504657,0.10220706600327943,F4_state_log_age_scalar,1,0.09571426474917152,0.16559480334833673,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w1,primary,,c_rate_holdout_fold,capacity_Ah_k1,1.0,0.3124509555685832
1,0.053775527916366396,0.04636988177910107,F4_state_log_age_scalar,5,0.034065772558317046,0.07239246718492585,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w1,primary,,condition_fold,capacity_Ah_k1,1.0,0.21129752535671076
1,0.09848687258211773,0.08899093246558137,F4_state_log_age_scalar,1,0.08450491774492985,0.12841486110304665,R1_condition_balanced_hgb,R1_condition_balanced_hgb__w1,primary,,profile_holdout_fold,capacity_Ah_k1,1.0,0.20945239339614713
